#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-11-02 08:09:45
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2016-11-02 08:09:45 GET / - 54.224.239.135 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+6.0;+en-US;+rv:1.9.2.3)+Gecko/20100401+Firefox/3.6.3+GTB6+(.NET+CLR+3.5.30729) - 200 34836 197
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-11-02 19:45:06
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2016-11-02 19:45:05 GET /a - 180.76.15.134 HTTP/1.1 Mozilla/5.0+(compatible;+Baiduspider/2.0;++http://www.baidu.com/search/spider.html) - 404 1424 226
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2016-11-03 03:47:43
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2016-11-03 03:47:59 GET /images/team1.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 982372 347
2016-11-03 03:47:59 GET /images/banner2.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 46855 331
2016-11-03 03:47:59 GET /images/work-img7.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 1067450 333
2016-11-03 03:48:00 GET /images/banner1.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 553071 331
2016-11-03 03:48:00 GET /images/work-img11.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 891396 334
2016-11-03 03:48:00 GET /images/work-img1.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 889310 333
2016-11-03 03:48:00 GET /images/work-img12.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 961465 334
2016-11-03 03:48:00 GET /images/work-img6.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 1093416 333
2016-11-03 03:48:02 GET /images/xtra_logo.png - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 26596 333
2016-11-03 03:48:02 GET /images/work-img4.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 946466 333
2016-11-03 03:48:03 GET /images/work-img2.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 1001601 333
2016-11-03 03:48:04 GET /images/work-img9.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 1018615 333
2016-11-03 03:48:04 GET /images/banner3.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 448536 331
2016-11-03 03:48:04 GET /images/work-img10.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 968132 334
2016-11-03 03:48:08 GET /images/banner1.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 553071 349
2016-11-03 03:48:08 GET /images/work-img5.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 869467 333
2016-11-03 03:48:09 GET /images/banner4.jpg - 115.188.174.191 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64;+Trident/7.0;+rv:11.0)+like+Gecko http://kaiparatavern.co.nz/ 200 747680 331
2016-11-03 03:48:09 GET /images/team2.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 920251 347
2016-11-03 03:48:11 GET /images/team4.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 957546 347
2016-11-03 03:48:11 GET /images/work-img1.jpg - 121.99.234.225 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/54.0.2840.71+Safari/537.36 http://kaiparatavern.co.nz/ 200 889310 351
