#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-22 09:19:56
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-22 09:19:56 GET / - 109.163.234.7 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 200 34836 361
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-22 18:45:14
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-22 18:45:14 GET /robots.txt - 178.154.189.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 193
2017-03-22 18:45:18 GET /favicon.ico - 178.154.189.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 238
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-22 23:28:20
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-22 23:28:29 GET /images/work-img2.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1001601 360
2017-03-22 23:28:31 GET /images/work-img4.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 946466 360
2017-03-22 23:28:31 GET /images/work-img5.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 869467 360
2017-03-22 23:28:32 GET /images/banner3.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 448536 358
2017-03-22 23:28:33 GET /images/work-img9.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1018615 360
2017-03-22 23:28:34 GET /images/work-img8.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 915658 360
2017-03-22 23:28:36 GET /images/work-img12.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 961465 361
2017-03-22 23:28:36 GET /images/xtra_logo.png - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 26596 360
2017-03-22 23:28:36 GET /images/work-img7.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1067450 360
2017-03-22 23:28:37 GET /images/info.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/css/style.css 200 729150 368
2017-03-22 23:28:37 GET /images/work-img6.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 1093416 360
2017-03-22 23:28:39 GET /images/banner4.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 747680 358
2017-03-22 23:28:40 GET /images/work-img11.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 891396 361
2017-03-22 23:28:40 GET /images/work-img10.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 968132 361
2017-03-22 23:28:40 GET /images/banner5.jpg - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 200 680331 358
2017-03-22 23:28:40 GET /favicon.ico - 118.93.205.67 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/49.0.2623.112+Safari/537.36 http://www.kaiparatavern.co.nz/ 404 1405 326
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-23 01:45:30
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-23 01:45:30 GET /robots.txt - 206.253.226.23 HTTP/1.1 Mozilla/5.0+(compatible;+oBot/2.3.1;+http://filterdb.iss.net/crawler/) - 404 1405 180
2017-03-23 01:45:31 GET / - 206.253.226.23 HTTP/1.1 Mozilla/5.0+(compatible;+oBot/2.3.1;+http://filterdb.iss.net/crawler/) - 200 34836 170
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-23 03:06:45
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-23 03:06:45 GET /robots.txt - 178.154.189.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexBot/3.0;++http://yandex.com/bots) - 404 1405 193
2017-03-23 03:06:50 GET /images/work-img11.jpg - 178.154.189.33 HTTP/1.1 Mozilla/5.0+(compatible;+YandexImages/3.0;++http://yandex.com/bots) - 200 891396 251
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-23 03:44:16
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-23 03:44:16 GET /robots.txt - 162.210.196.97 HTTP/1.1 Mozilla/5.0+(compatible;+MJ12bot/v1.4.8;+http://mj12bot.com/) - 404 1405 167
2017-03-23 03:44:19 GET / - 162.210.196.97 HTTP/1.1 Mozilla/5.0+(compatible;+MJ12bot/v1.4.8;+http://mj12bot.com/) - 200 34836 344
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-03-23 06:46:00
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-03-23 06:46:00 GET / - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+rv:20.0)+Gecko/20100101+Firefox/20.0 - 200 8209 173
2017-03-23 06:46:03 GET / - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 - 200 6457 274
2017-03-23 06:46:03 GET /css/team.css - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 200 1027 283
2017-03-23 06:46:03 GET /css/jQuery.lightninBox.css - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 200 1481 297
2017-03-23 06:46:03 GET /css/bootstrap.min.css - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 200 27990 292
2017-03-23 06:46:03 GET /js/modernizr.custom.js - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 200 4923 278
2017-03-23 06:46:04 GET /css/font-awesome.min.css - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 200 8118 295
2017-03-23 06:46:04 GET /js/main.js - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 200 871 266
2017-03-23 06:46:04 GET /js/SmoothScroll.min.js - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 200 3749 278
2017-03-23 06:46:04 GET /css/style.css - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 200 11722 284
2017-03-23 06:46:04 GET /js/jQuery.lightninBox.js - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 200 3081 280
2017-03-23 06:46:04 GET /js/boot_slider.js - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 200 2045 273
2017-03-23 06:46:04 GET /js/cbpFWTabs.js - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 200 1208 271
2017-03-23 06:46:04 GET /js/bootstrap.min.js - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 200 13266 275
2017-03-23 06:46:04 GET /fonts/fontawesome-webfont.woff - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 404 1405 294
2017-03-23 06:46:04 GET /js/jquery.min.js - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 200 43185 272
2017-03-23 06:46:05 GET /fonts/fontawesome-webfont.ttf - 104.198.40.111 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:22.0)+Gecko/20100101+Firefox/22.0 http://www.kaiparatavern.co.nz/ 200 152629 293
