#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-04-30 22:27:05 GET /fonts/glyphicons-halflings-regular.ttf - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/css/bootstrap.min.css 200 29775 416
2019-04-30 22:27:05 GET /images/7days.png - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 14496 375
2019-04-30 22:27:05 GET /images/s4.jpg - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 27363 372
2019-04-30 22:27:05 GET /images/s5.jpg - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 25942 372
2019-04-30 22:27:05 GET /images/contact.png - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 18652 377
2019-04-30 22:27:05 GET /images/uparr-48-w.png - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/css/style.css 200 704 393
2019-04-30 22:27:05 GET /images/3.jpg - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 200 1379212 371
2019-04-30 22:27:06 GET /favicon.ico - 122.56.74.147 HTTP/1.1 Mozilla/5.0+(X11;+CrOS+x86_64+11647.154.0)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/73.0.3683.114+Safari/537.36 http://ngateapizza.co.nz/ 404 1405 370
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
