#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-12-20 21:22:01
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-12-20 21:22:01 GET / - 209.17.96.250 HTTP/1.1 Mozilla/5.0+(compatible;+Nimbostratus-Bot/v1.3.2;+http://cloudsystemnetworks.com) - 200 37853 138
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-12-21 04:20:27
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-12-21 04:22:14 GET /images/contact.png - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 18671 2155
2018-12-21 04:22:18 GET /images/7days.png - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 14515 2153
2018-12-21 04:22:22 GET /js/bootstrap.min.js - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 29392 2156
2018-12-21 04:22:24 GET /js/jquery.backTop.min.js - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 761 2161
2018-12-21 04:22:27 GET /js/jquery.contact-buttons.js - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 404 1424 2165
2018-12-21 04:22:29 GET /js/demo.js - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 1638 2147
2018-12-21 04:22:31 GET /js/anijs.js - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 34015 2148
2018-12-21 04:22:35 GET /js/app.js - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 322 2146
2018-12-21 04:22:37 GET /index.html/contact - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 404 1424 2155
2018-12-21 04:22:40 GET /images/s7.jpg - 207.241.232.246 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateapizza.co.nz/ 200 30385 2150
