#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-01-27 11:39:03
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-01-27 11:39:03 HEAD / - 96.47.226.18 HTTP/1.1 Mozilla/5.0+(compatible;+Uptimebot/1.0;++http://www.uptime.com/uptimebot) http://uptime-us.net/ngateahotel.co.nz 200 268 199
2018-01-27 12:37:38 GET /bs.carousel - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/js/bootstrap.min.js 404 1424 1644
2018-01-27 12:37:39 GET /bs.collapse - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/js/bootstrap.min.js 404 1424 1644
2018-01-27 12:37:42 GET /bs.modal - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/js/bootstrap.min.js 404 1424 1641
2018-01-27 12:37:43 GET /bs.tooltip - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/js/bootstrap.min.js 404 1424 1643
2018-01-27 12:37:45 GET /Popover+requires+tooltip.js - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/js/bootstrap.min.js 404 1424 1664
2018-01-27 12:37:47 GET /bs.popover - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/js/bootstrap.min.js 404 1424 1643
2018-01-27 12:37:48 GET /bs.scrollspy - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/js/bootstrap.min.js 404 1424 1645
2018-01-27 12:37:50 GET /bs.tab - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/js/bootstrap.min.js 404 1424 1639
2018-01-27 12:37:53 GET /bs.affix - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/css/bootstrap/js/bootstrap.min.js 404 1424 1641
2018-01-27 12:37:55 GET /resize.prettyphoto - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/js/jquery.prettyPhoto.js 404 1424 1657
2018-01-27 12:37:56 GET /keydown.prettyphoto - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/js/jquery.prettyPhoto.js 404 1424 1658
2018-01-27 12:37:58 GET /scroll.prettyphoto - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/js/jquery.prettyPhoto.js 404 1424 1657
2018-01-27 12:38:00 GET /embed/ - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/js/jquery.prettyPhoto.js 404 1424 1657
2018-01-27 12:38:01 GET /click.prettyphoto - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/prettyphoto/js/jquery.prettyPhoto.js 404 1424 1656
2018-01-27 12:38:03 GET /smartresize.isotope - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/jquery.isotope.min.js 404 1424 1643
2018-01-27 12:38:04 GET /multipart/form-data - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/jquery.form.min.js 404 1424 1640
2018-01-27 12:38:06 GET /n/a - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/jquery.form.min.js 404 1424 1624
2018-01-27 12:38:07 GET /Microsoft.XMLDOM - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/jquery.form.min.js 404 1424 1637
2018-01-27 12:38:09 GET /submit.form-plugin - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/jquery.form.min.js 404 1424 1639
2018-01-27 12:38:11 GET /click.form-plugin - 207.241.231.59 HTTP/1.0 Mozilla/5.0+(compatible;+NLNZ_IAHarvester2018/3.3.0++https://natlib.govt.nz/publishers-and-authors/web-harvesting/domain-harvest) http://ngateahotel.co.nz/js/jquery.form.min.js 404 1424 1638
2018-01-27 12:52:08 GET /images/favicon.ico - 66.249.79.21 HTTP/1.1 Googlebot-Image/1.0 - 404 1405 203
2018-01-27 12:52:08 GET /favicon.ico - 66.249.79.21 HTTP/1.1 Googlebot-Image/1.0 - 404 1405 196
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-01-27 13:22:34
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-01-27 13:22:34 GET /robots.txt - 66.249.79.21 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 235
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-01-27 19:47:18
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-01-27 19:47:18 GET /robots.txt - 46.229.164.99 HTTP/1.1 Mozilla/5.0+(compatible;+SemrushBot/1.2~bl;++http://www.semrush.com/bot.html) - 404 1424 211
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-01-27 22:12:56
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-01-27 22:12:56 GET /plugins/community/uploadify/uploadify.css - 212.83.165.202 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/60.0.3112.113+Safari/537.36 - 404 1405 284
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-01-28 01:13:35
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-01-28 01:13:35 GET /webapps/i/89914/230892/401766 - 66.249.79.21 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 327
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2018-01-28 04:21:20
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2018-01-28 04:21:20 GET /images/blog/blog-1.jpg - 66.220.146.151 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 200 14403 225
2018-01-28 04:21:22 GET /images/blog/blog-1.jpg - 69.171.224.213 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 200 14403 225
2018-01-28 04:21:24 GET /images/blog/blog-1.jpg - 69.171.225.157 HTTP/1.1 facebookexternalhit/1.1+(+http://www.facebook.com/externalhit_uatext.php) - 200 14403 225
