#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-10-31 10:21:57
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-10-31 10:21:57 HEAD / - 67.215.230.90 HTTP/1.1 Mozilla/5.0+(compatible;+Uptimebot/1.0;++http://www.uptime.com/uptimebot) http://uptime-beta.net/ngateahotel.co.nz 200 268 201
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-10-31 16:43:46
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-10-31 16:43:46 GET / - 202.36.76.21 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.3;+WOW64;+rv:49.0)+Gecko/20100101+Firefox/49.0+-+nzsearch.co.nz - 200 13729 303
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-11-01 01:20:21
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-11-01 01:20:20 GET /robots.txt - 146.185.134.159 HTTP/1.0 SafeDNSBot+(https://www.safedns.com/searchbot) - 404 1424 273
2017-11-01 01:20:21 GET / - 146.185.134.159 HTTP/1.0 SafeDNSBot+(https://www.safedns.com/searchbot) - 200 65536 263
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-11-01 04:01:10
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-11-01 06:25:41 POST /tmp.php - 185.81.157.201 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) ngateahotel.co.nz 404 1405 2164
2017-11-01 06:25:42 POST /configbak.php - 185.81.157.201 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) ngateahotel.co.nz 404 1405 2167
2017-11-01 06:25:42 POST /configbak.php - 185.81.157.201 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) ngateahotel.co.nz 404 1405 2167
2017-11-01 06:25:43 GET /css.php - 185.81.157.201 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 253
2017-11-01 06:25:43 POST /images/defau1t.php - 185.81.157.201 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) ngateahotel.co.nz 404 1405 2178
2017-11-01 06:25:43 POST /images/defau1t.php - 185.81.157.201 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) ngateahotel.co.nz 404 1405 2178
2017-11-01 06:25:43 POST /cache/cachee.php - 185.81.157.201 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) ngateahotel.co.nz 404 1405 2178
2017-11-01 06:25:44 POST /cache/cachee.php - 185.81.157.201 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) ngateahotel.co.nz 404 1405 2178
2017-11-01 06:25:44 GET /license.php - 185.81.157.201 HTTP/1.1 Mozilla/5.0+(compatible;+MSIE+9.0;+Windows+NT+6.1;+WOW64;+Trident/5.0) - 404 1405 257
2017-11-01 06:25:44 POST /wp-content/plugins/wp-cache.php - 185.81.157.201 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) ngateahotel.co.nz 404 1405 2211
2017-11-01 06:25:45 POST /wp-content/plugins/wp-cache.php - 185.81.157.201 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) ngateahotel.co.nz 404 1405 2211
2017-11-01 06:25:45 POST /maill.php - 185.81.157.201 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) ngateahotel.co.nz 404 1405 2167
2017-11-01 06:25:45 POST /maill.php - 185.81.157.201 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) ngateahotel.co.nz 404 1405 2167
