#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 07:49:30
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 07:49:30 GET / - 45.32.129.200 HTTP/1.1 Mozilla/5.0+(Windows+NT+6.1;+WOW64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/40.0.2214.115+Safari/537.36 http://ngateahotel.co.nz 200 959 214
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 08:59:07
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 08:59:07 GET /robots.txt - 66.249.79.178 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 404 1405 231
2017-05-18 08:59:07 GET / - 66.249.79.175 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 818 298
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 11:42:50
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 11:42:50 GET / - 65.19.167.131 HTTP/1.1 Mozilla/5.0+(X11;+Linux+x86_64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/56.0.2924.87+Safari/537.36 - 200 959 359
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 12:41:09
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-18 22:41:49
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-18 22:41:49 GET /robots.txt - 162.210.196.100 HTTP/1.1 Mozilla/5.0+(compatible;+MJ12bot/v1.4.8;+http://mj12bot.com/) - 404 1405 169
2017-05-18 22:41:51 GET / - 162.210.196.100 HTTP/1.1 Mozilla/5.0+(compatible;+MJ12bot/v1.4.8;+http://mj12bot.com/) - 200 959 346
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2017-05-19 01:08:44
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2017-05-19 01:08:44 GET /wp-admin/admin-ajax.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 216
2017-05-19 01:08:47 GET /wp-admin/js/unix.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 217
2017-05-19 01:08:51 GET /wp-includes/js/unix.php - 87.229.77.25 HTTP/1.1 Mozilla/5.0+(Windows;+U;+Windows+NT+5.1;+en-US;+rv:1.9.2)+Gecko/20100115+Firefox/3.6 - 404 1405 220
