#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-05-28 09:49:16 GET /images/team/member-1.jpg - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 593475 411
2019-05-28 09:49:16 GET /images/gallery/gallery-1.jpg - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 16100 415
2019-05-28 09:49:16 GET /images/team/member-2.jpg - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 594701 411
2019-05-28 09:49:16 GET /images/gallery/gallery-2.jpg - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 16758 415
2019-05-28 09:49:16 GET /images/team/member-3.jpg - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 587295 411
2019-05-28 09:49:16 GET /images/gallery/gallery-3.jpg - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 14699 415
2019-05-28 09:49:16 GET /images/gallery/gallery-4.jpg - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 14402 415
2019-05-28 09:49:16 GET /images/gallery/gallery-5.jpg - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 18116 415
2019-05-28 09:49:16 GET /images/gallery/gallery-6.jpg - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 20196 415
2019-05-28 09:49:16 GET /images/bkgs/home-bkg.jpg - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 275939 411
2019-05-28 09:49:16 GET /images/bkgs/section-bkg.jpg - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 130166 414
2019-05-28 09:49:16 GET /images/toggle-plus.png - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 1206 409
2019-05-28 09:49:16 GET /images/icon-facebook.png - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 1874 411
2019-05-28 09:49:17 GET /images/toggle-minus.png - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 1196 410
2019-05-28 09:49:17 GET /images/flexslider-arrows.png - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 200 1827 415
2019-05-28 09:49:17 GET /images/favicon.ico - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 404 1405 347
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-05-28 11:15:08
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-05-28 11:15:07 GET / - 38.121.232.26 HTTP/1.1 Mozilla/5.0+(compatible;+Googlebot/2.1;++http://www.google.com/bot.html) - 200 13729 380
2019-05-28 11:15:52 GET /images/gallery/gallery-2.jpg - 64.233.173.49 HTTP/1.1 Mozilla/5.0+(Windows+NT+5.1;+rv:11.0)+Gecko+Firefox/11.0+(via+ggpht.com+GoogleImageProxy) - 200 16758 236
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-05-28 11:49:48
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-05-28 11:49:47 GET /images/team/member-1.jpg - 54.37.23.120 HTTP/1.1 - - 200 593475 94
2019-05-28 11:49:47 GET /images/gallery/gallery-3.jpg - 54.37.23.120 HTTP/1.1 - - 200 14699 98
2019-05-28 11:49:48 GET /images/gallery/gallery-4.jpg - 54.37.23.120 HTTP/1.1 - - 200 14402 98
2019-05-28 11:49:48 GET /images/gallery/gallery-2.jpg - 54.37.23.120 HTTP/1.1 - - 200 16758 98
2019-05-28 11:49:48 GET /images/blog/blog-1.jpg - 54.37.23.120 HTTP/1.1 - - 200 14403 92
2019-05-28 11:49:48 GET /images/gallery/gallery-1.jpg - 54.37.23.120 HTTP/1.1 - - 200 16100 98
2019-05-28 11:49:48 GET /images/team/member-3.jpg - 54.37.23.120 HTTP/1.1 - - 200 587295 94
2019-05-28 11:49:49 GET /images/team/member-2.jpg - 54.37.23.120 HTTP/1.1 - - 200 594701 94
2019-05-28 11:49:49 GET /images/gallery/gallery-6.jpg - 54.37.23.120 HTTP/1.1 - - 200 20196 98
2019-05-28 11:49:49 GET /images/gallery/gallery-5.jpg - 54.37.23.120 HTTP/1.1 - - 200 18116 98
2019-05-28 11:58:26 GET / - 18.237.195.29 HTTP/1.1 Go-http-client/1.1 - 200 0 98
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-05-28 13:00:26
#Fields: date time cs-method cs-uri-stem cs-username c-ip cs-version cs(User-Agent) cs(Referer) sc-status sc-bytes cs-bytes
2019-05-28 13:00:26 GET /css/bootstrap/fonts/glyphicons-halflings-regular.woff - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 404 1405 382
2019-05-28 13:01:48 GET /css/bootstrap/fonts/glyphicons-halflings-regular.woff - 101.100.130.113 HTTP/1.1 Mozilla/5.0+(iPhone;+CPU+iPhone+OS+12_2+like+Mac+OS+X)+AppleWebKit/605.1.15+(KHTML,+like+Gecko)+Version/12.1+Mobile/15E148+Safari/604.1 http://www.ngateahotel.co.nz/ 404 1405 382
#Software: Microsoft Internet Information Services 7.5
#Version: 1.0
#Date: 2019-05-28 14:06:42
